class,x1,y1,z1,v1,x2,y2,z2,v2,x3,y3,z3,v3,x4,y4,z4,v4,x5,y5,z5,v5,x6,y6,z6,v6,x7,y7,z7,v7,x8,y8,z8,v8,x9,y9,z9,v9,x10,y10,z10,v10,x11,y11,z11,v11,x12,y12,z12,v12,x13,y13,z13,v13,x14,y14,z14,v14,x15,y15,z15,v15,x16,y16,z16,v16,x17,y17,z17,v17,x18,y18,z18,v18,x19,y19,z19,v19,x20,y20,z20,v20,x21,y21,z21,v21
Chann,0.8692876100540161,0.6977165341377258,4.901191346107225e-07,0.0,0.8036743998527527,0.6642335057258606,-0.030494961887598038,0.0,0.7403063774108887,0.6006484627723694,-0.047315917909145355,0.0,0.6877484321594238,0.549915611743927,-0.06192835047841072,0.0,0.6397001147270203,0.5271323323249817,-0.07659388333559036,0.0,0.7844179272651672,0.4606696367263794,-0.028907213360071182,0.0,0.7571877241134644,0.35968637466430664,-0.05014763027429581,0.0,0.7412903904914856,0.29539793729782104,-0.06739572435617447,0.0,0.7303293943405151,0.2402326911687851,-0.0805647149682045,0.0,0.8301262855529785,0.44346776604652405,-0.03179851546883583,0.0,0.8237905502319336,0.3301975727081299,-0.04784800857305527,0.0,0.8223481178283691,0.2596290111541748,-0.06086234375834465,0.0,0.8216421604156494,0.20245417952537537,-0.07116051763296127,0.0,0.8743430376052856,0.45122817158699036,-0.03919309005141258,0.0,0.879645586013794,0.3500875234603882,-0.058143194764852524,0.0,0.8820877075195312,0.2905375063419342,-0.06890365481376648,0.0,0.8817949295043945,0.23917311429977417,-0.0765555277466774,0.0,0.9166492223739624,0.476892352104187,-0.04967706650495529,0.0,0.9393527507781982,0.4020601511001587,-0.06630436331033707,0.0,0.9521305561065674,0.35361266136169434,-0.07159978896379471,0.0,0.9613592624664307,0.3089359402656555,-0.07522180676460266,0.0
Chann,0.8489518165588379,0.6951028108596802,5.179621780371235e-07,0.0,0.7852309346199036,0.6617580652236938,-0.0298546701669693,0.0,0.7259067296981812,0.5996602177619934,-0.04639558866620064,0.0,0.676761269569397,0.5498378276824951,-0.06037933751940727,0.0,0.6333829164505005,0.5240676999092102,-0.074325330555439,0.0,0.7720317244529724,0.4573330283164978,-0.026821041479706764,0.0,0.7464873790740967,0.35846108198165894,-0.04660918191075325,0.0,0.7312303185462952,0.29645222425460815,-0.06330104172229767,0.0,0.7205644845962524,0.24430710077285767,-0.07610727846622467,0.0,0.8170015215873718,0.44153398275375366,-0.028986085206270218,0.0,0.8112577795982361,0.3297595977783203,-0.04338017478585243,0.0,0.8088791966438293,0.262201726436615,-0.05598727613687515,0.0,0.8069822788238525,0.20814451575279236,-0.0663413554430008,0.0,0.8604549169540405,0.44919657707214355,-0.0356275737285614,0.0,0.8637391924858093,0.34737086296081543,-0.05271342769265175,0.0,0.8632194399833679,0.2862604856491089,-0.06418198347091675,0.0,0.8612203001976013,0.23437738418579102,-0.0731932669878006,0.0,0.9020304679870605,0.4748333692550659,-0.04525589570403099,0.0,0.9246561527252197,0.4019632935523987,-0.06127528101205826,0.0,0.9377415776252747,0.3543682098388672,-0.06764908134937286,0.0,0.9477407932281494,0.31068170070648193,-0.07237737625837326,0.0
Chann,0.8381111025810242,0.6849479675292969,5.195935841584287e-07,0.0,0.7751699090003967,0.6536116600036621,-0.03253110125660896,0.0,0.7164327502250671,0.5956765413284302,-0.05169258639216423,0.0,0.6684054732322693,0.546566367149353,-0.0679578185081482,0.0,0.6252487301826477,0.518739640712738,-0.08409760147333145,0.0,0.7612047791481018,0.4516783356666565,-0.031196068972349167,0.0,0.734263002872467,0.3549755811691284,-0.05338064581155777,0.0,0.7184920907020569,0.29393941164016724,-0.07173202931880951,0.0,0.7079796195030212,0.24125149846076965,-0.08553874492645264,0.0,0.8058920502662659,0.4361078441143036,-0.03270936384797096,0.0,0.8004893660545349,0.32581350207328796,-0.04957984387874603,0.0,0.796975314617157,0.2580961585044861,-0.06351122260093689,0.0,0.7941660284996033,0.20339882373809814,-0.07455641776323318,0.0,0.848247230052948,0.4447835087776184,-0.038855332881212234,0.0,0.8528596758842468,0.3451666533946991,-0.05790674313902855,0.0,0.852253794670105,0.284761905670166,-0.06990092247724533,0.0,0.8498390913009644,0.2328360378742218,-0.07895040512084961,0.0,0.8883287310600281,0.4714707136154175,-0.04820263013243675,0.0,0.9119176268577576,0.3998362421989441,-0.06580349802970886,0.0,0.924441933631897,0.3524177670478821,-0.07287748903036118,0.0,0.9333069324493408,0.307924747467041,-0.07787764817476273,0.0
Chann,0.8349356651306152,0.6716532707214355,5.407267167356622e-07,0.0,0.772777259349823,0.6432074904441833,-0.034168463200330734,0.0,0.7152183055877686,0.590441882610321,-0.05465482547879219,0.0,0.6663803458213806,0.5437707304954529,-0.07183974981307983,0.0,0.6238886713981628,0.5149053335189819,-0.08858270198106766,0.0,0.7533450126647949,0.4467465877532959,-0.03466867655515671,0.0,0.7256125211715698,0.34981274604797363,-0.057366132736206055,0.0,0.7090123891830444,0.2892114222049713,-0.07539204508066177,0.0,0.6979705095291138,0.23645907640457153,-0.08882202208042145,0.0,0.7972222566604614,0.4293902814388275,-0.035074617713689804,0.0,0.7907921075820923,0.31907105445861816,-0.05249987170100212,0.0,0.7884768843650818,0.25070011615753174,-0.06582270562648773,0.0,0.7869076728820801,0.1955261528491974,-0.07635362446308136,0.0,0.8397783041000366,0.4370090961456299,-0.04012566804885864,0.0,0.8448091149330139,0.33887147903442383,-0.06008858606219292,0.0,0.8459325432777405,0.2796989679336548,-0.07210289686918259,0.0,0.8448874950408936,0.22835226356983185,-0.0807952880859375,0.0,0.8807644248008728,0.46204879879951477,-0.048396047204732895,0.0,0.9038095474243164,0.3888143002986908,-0.06708160787820816,0.0,0.9163200855255127,0.34216904640197754,-0.07443290203809738,0.0,0.9249787330627441,0.29797330498695374,-0.07930541038513184,0.0
Chann,0.8290362358093262,0.6533675193786621,5.327433996171749e-07,0.0,0.7679649591445923,0.6265525817871094,-0.03347780928015709,0.0,0.7113116979598999,0.5744780898094177,-0.05363643541932106,0.0,0.6641668677330017,0.5287670493125916,-0.07045899331569672,0.0,0.621000349521637,0.49861669540405273,-0.08716558665037155,0.0,0.7508029937744141,0.43119576573371887,-0.03532125800848007,0.0,0.7239292860031128,0.33659541606903076,-0.05804324150085449,0.0,0.7078433036804199,0.2770172953605652,-0.07600591331720352,0.0,0.6963490843772888,0.22506527602672577,-0.0895630493760109,0.0,0.794678270816803,0.41539695858955383,-0.03636104613542557,0.0,0.7890670299530029,0.30786997079849243,-0.05483342334628105,0.0,0.7854657769203186,0.24198605120182037,-0.06960390508174896,0.0,0.7819296717643738,0.1861666738986969,-0.08123312145471573,0.0,0.8362147212028503,0.42328059673309326,-0.041717007756233215,0.0,0.841138482093811,0.326723575592041,-0.06279382854700089,0.0,0.8402009010314941,0.26806914806365967,-0.07578650116920471,0.0,0.8368908166885376,0.21513530611991882,-0.08531127125024796,0.0,0.8755061030387878,0.44836166501045227,-0.050033990293741226,0.0,0.8972120881080627,0.3774658143520355,-0.06973487883806229,0.0,0.9091535210609436,0.33184176683425903,-0.07769972831010818,0.0,0.9172250628471375,0.2872048318386078,-0.08308303356170654,0.0
Chann,0.8255012035369873,0.6506711840629578,4.889167826149787e-07,0.0,0.7627584934234619,0.6236804723739624,-0.030375925824046135,0.0,0.703270435333252,0.569401204586029,-0.0467558279633522,0.0,0.6567080616950989,0.5226630568504333,-0.060369741171598434,0.0,0.6162024140357971,0.49595412611961365,-0.07393878698348999,0.0,0.7475166320800781,0.43068382143974304,-0.02848740853369236,0.0,0.719756007194519,0.33798593282699585,-0.04854855313897133,0.0,0.703610897064209,0.27881717681884766,-0.06529613584280014,0.0,0.6918503046035767,0.2282659113407135,-0.0781916007399559,0.0,0.7904505729675293,0.41316378116607666,-0.029934659600257874,0.0,0.7834640741348267,0.3065448999404907,-0.04602362588047981,0.0,0.7801291346549988,0.24066568911075592,-0.05997205898165703,0.0,0.7774327397346497,0.18674105405807495,-0.07103217393159866,0.0,0.8313139081001282,0.419863224029541,-0.03568914905190468,0.0,0.8344290256500244,0.3256124258041382,-0.054625365883111954,0.0,0.8337304592132568,0.26785987615585327,-0.0674695074558258,0.0,0.8312521576881409,0.21805652976036072,-0.0769333466887474,0.0,0.8702585697174072,0.4438433051109314,-0.04425949230790138,0.0,0.8918552398681641,0.37480705976486206,-0.06151865795254707,0.0,0.9040839672088623,0.33025357127189636,-0.06882201135158539,0.0,0.9127939939498901,0.2879493534564972,-0.07409621775150299,0.0
Chann,0.8123070597648621,0.6472815275192261,5.10832478539669e-07,0.0,0.7508885860443115,0.616645097732544,-0.028789743781089783,0.0,0.6933931112289429,0.5622710585594177,-0.044761184602975845,0.0,0.648221492767334,0.5171891450881958,-0.058302026242017746,0.0,0.6088448762893677,0.4913467466831207,-0.07194382697343826,0.0,0.7378755211830139,0.4248374104499817,-0.02685258910059929,0.0,0.7116788029670715,0.3322833180427551,-0.04599165916442871,0.0,0.6964266896247864,0.2741588354110718,-0.062034931033849716,0.0,0.6854777336120605,0.224436953663826,-0.07434771209955215,0.0,0.7809894680976868,0.40919938683509827,-0.028936069458723068,0.0,0.7758612036705017,0.3028383255004883,-0.044204093515872955,0.0,0.7734512090682983,0.23684173822402954,-0.057508256286382675,0.0,0.7715661525726318,0.18362081050872803,-0.06806783378124237,0.0,0.8216397166252136,0.41650354862213135,-0.03527740761637688,0.0,0.8265666961669922,0.32094791531562805,-0.053635403513908386,0.0,0.8261722922325134,0.26258087158203125,-0.06648502498865128,0.0,0.8239926695823669,0.21232931315898895,-0.07596156746149063,0.0,0.859907865524292,0.44057777523994446,-0.04428757727146149,0.0,0.8826473951339722,0.37147054076194763,-0.06127609312534332,0.0,0.8952996134757996,0.3262236714363098,-0.06870786100625992,0.0,0.9043303728103638,0.2835236191749573,-0.07403852790594101,0.0
Chann,0.8079035878181458,0.6448264122009277,4.92917195060727e-07,0.0,0.7463365793228149,0.6168383955955505,-0.030151473358273506,0.0,0.6880525946617126,0.5625280141830444,-0.04682084545493126,0.0,0.642081618309021,0.5155102014541626,-0.06078709289431572,0.0,0.6022434234619141,0.48744675517082214,-0.07469673454761505,0.0,0.7328095436096191,0.42362701892852783,-0.028102580457925797,0.0,0.7064356803894043,0.33040058612823486,-0.047801289707422256,0.0,0.6912069320678711,0.2716880440711975,-0.0643329918384552,0.0,0.6805071830749512,0.22118981182575226,-0.07706820964813232,0.0,0.7755042910575867,0.40730178356170654,-0.029648341238498688,0.0,0.76929771900177,0.3015175759792328,-0.04516661912202835,0.0,0.7672944664955139,0.23556873202323914,-0.05856575071811676,0.0,0.7662276029586792,0.18238502740859985,-0.06936337798833847,0.0,0.8159438967704773,0.41500815749168396,-0.03558056429028511,0.0,0.8207367062568665,0.3216659724712372,-0.05398660525679588,0.0,0.8216444253921509,0.26436489820480347,-0.06656487286090851,0.0,0.8210082650184631,0.2148740142583847,-0.07598640024662018,0.0,0.8538883924484253,0.439552903175354,-0.04437071084976196,0.0,0.875907838344574,0.3710617423057556,-0.061462417244911194,0.0,0.8888927102088928,0.3272460401058197,-0.06879832595586777,0.0,0.8989735841751099,0.28550994396209717,-0.07412935793399811,0.0
Chann,0.8025715947151184,0.6487470269203186,4.829608997169998e-07,0.0,0.7412926554679871,0.6195260882377625,-0.029786357656121254,0.0,0.6848991513252258,0.5665179491043091,-0.04624824598431587,0.0,0.638960063457489,0.521955132484436,-0.06025004759430885,0.0,0.5986996293067932,0.49634498357772827,-0.07425329089164734,0.0,0.7285085916519165,0.4264879822731018,-0.02589322440326214,0.0,0.7025793790817261,0.33449316024780273,-0.04552497714757919,0.0,0.6874216198921204,0.27648964524269104,-0.06225220859050751,0.0,0.6765797138214111,0.226903036236763,-0.07493079453706741,0.0,0.7703471183776855,0.41068679094314575,-0.02749473974108696,0.0,0.764689028263092,0.30534058809280396,-0.04290065914392471,0.0,0.7622898817062378,0.2399705946445465,-0.05635078623890877,0.0,0.7607417106628418,0.18774807453155518,-0.06676193326711655,0.0,0.8105190396308899,0.4176580011844635,-0.03364238142967224,0.0,0.8152324557304382,0.3254621624946594,-0.05164482444524765,0.0,0.8155018091201782,0.2669086456298828,-0.06427112966775894,0.0,0.8144519329071045,0.21683157980442047,-0.07342824339866638,0.0,0.8487236499786377,0.4407438039779663,-0.04268530011177063,0.0,0.8704184293746948,0.37239712476730347,-0.05866776406764984,0.0,0.8832287788391113,0.3286530077457428,-0.06526637822389603,0.0,0.8933294415473938,0.2878343164920807,-0.06998459994792938,0.0
Chann,0.8020567297935486,0.6508378386497498,4.891534786111151e-07,0.0,0.7396957278251648,0.6214575171470642,-0.030380111187696457,0.0,0.684347927570343,0.5693469047546387,-0.0480559840798378,0.0,0.638499915599823,0.5249540209770203,-0.06332138180732727,0.0,0.597375750541687,0.4987010061740875,-0.07868028432130814,0.0,0.7257204055786133,0.4294935464859009,-0.027051415294408798,0.0,0.6975695490837097,0.33810681104660034,-0.04801545664668083,0.0,0.6819027662277222,0.2793090343475342,-0.06575287133455276,0.0,0.6716209650039673,0.22862547636032104,-0.07920268177986145,0.0,0.767585039138794,0.41218894720077515,-0.02917531505227089,0.0,0.7606407403945923,0.30734914541244507,-0.045725416392087936,0.0,0.7581247091293335,0.24108582735061646,-0.060121696442365646,0.0,0.7565733194351196,0.18732833862304688,-0.07132353633642197,0.0,0.8079174757003784,0.4192267060279846,-0.03589903563261032,0.0,0.8124997615814209,0.3265224099159241,-0.054694097489118576,0.0,0.8129492402076721,0.26799261569976807,-0.06757739186286926,0.0,0.811734139919281,0.21672776341438293,-0.07706024497747421,0.0,0.8462239503860474,0.44326627254486084,-0.04558277130126953,0.0,0.8669867515563965,0.3746863603591919,-0.06214943528175354,0.0,0.8789759874343872,0.3303390443325043,-0.06889749318361282,0.0,0.8879388570785522,0.28785908222198486,-0.07383821159601212,0.0
